"station_id","name","lat","lon","capacity","last_updated"
"e823318f-8406-4230-8072-1667f5de78d4","Reston Town Center Metro North",38.953691,-77.359717,23,2024-12-04 10:13:44
"0136af02-2670-4042-b5cd-18b46c15c0c1","Market St & St Francis St",38.95866,-77.361516,12,2024-12-04 10:13:44
"1893303738183408178","Prosperity Ave & Avenir Pl",38.8814358641281,-77.2303774848911,11,2024-12-04 10:13:44
"1931715167823202508","18th St & Ingleside Ter NW",38.934784,-77.041362,19,2024-12-04 10:13:44
"0824fd71-1f3f-11e7-bf6b-3863bb334450","Clarendon Blvd & N Fillmore St",38.8881,-77.09308,15,2024-12-04 10:13:44
"5075ddc9-7546-44a6-9445-0a48a53267df","Briggs Chaney & Castle Dr",39.081638,-76.945495,19,2024-12-04 10:13:44
"29b65d73-fc99-42e3-9007-2175402a5c56","Largo Town Center Metro",38.899811,-76.844604,17,2024-12-04 10:13:44
"9973e0f4-23dd-4b50-9ef4-8408fa8a1105","South Capitol St and Southern Ave SE",38.821563,-77.001095,15,2024-12-04 10:13:44
"e2a96f4c-801e-4cf8-be0f-f767a5d8ca1b","S Clark St & 33rd St",38.845028,-77.051956,12,2024-12-04 10:13:44
"0824e2e3-1f3f-11e7-bf6b-3863bb334450","Potomac Ave & 35th St S",38.844015,-77.050537,15,2024-12-04 10:13:44
"d3cf2811-ca2e-4d2c-9843-8a90049b7b80","South Lakes Dr and Reston Pkwy",38.94335,-77.362304,12,2024-12-04 10:13:44
"08254529-1f3f-11e7-bf6b-3863bb334450","Fessenden St & Wisconsin Ave NW",38.954812,-77.082426,15,2024-12-04 10:13:44
"0825460b-1f3f-11e7-bf6b-3863bb334450","Columbia Pike & S Courthouse Rd",38.863833,-77.080319,15,2024-12-04 10:13:44
"27d919c7-7fda-41d1-9c05-2f537d5c4ce2","Queens Chapel & Hamilton St",38.9546,-76.9595,15,2024-12-04 10:13:44
"082630e2-1f3f-11e7-bf6b-3863bb334450","Powhatan St & Bashford Ln",38.818748,-77.047783,15,2024-12-04 10:13:44
"1957757292469049786","Chain Bridge Rd & Anderson Rd",38.925572,-77.204762,11,2024-12-04 10:13:44
"0824806c-1f3f-11e7-bf6b-3863bb334450","Minnesota Ave Metro/DOES",38.897063,-76.947446,15,2024-12-04 10:13:44
"d0a82ee8-e718-4598-aa5e-dda9292c248c","Trinidad Rec Center",38.906299,-76.983221,19,2024-12-04 10:13:44
"08264173-1f3f-11e7-bf6b-3863bb334450","Madison St & Fairfax St",38.812351,-77.040691,15,2024-12-04 10:13:44
"1875305027705686898","Fair Woods Pkwy & Fairfax Blvd",38.862804,-77.293922,12,2024-12-04 10:13:44
"08247c29-1f3f-11e7-bf6b-3863bb334450","14th & Quincy St NW",38.938024,-77.032688,19,2024-12-04 10:13:44
"f8b331c6-d208-4b17-b788-1a17d2520c40","Georgia Ave & Dahlia St NW",38.976061,-77.026747,19,2024-12-04 10:13:44
"abd8bd04-94ec-4818-baf5-7f79742e982c","Arlington Blvd & Fairfax Dr",38.8862560669206,-77.0842623710632,16,2024-12-04 10:13:44
"0825f622-1f3f-11e7-bf6b-3863bb334450","10th & G St NW",38.8982432877485,-77.026235461235,23,2024-12-04 10:13:44
"a0d0ec92-ebda-436a-b476-7ee9a7bdb67d","7th & K St NW",38.902674,-77.021392,19,2024-12-04 10:13:44
"07a453e5-2e14-4276-85df-49e0d6144e54","Kenilworth Terr & Hayes St. NE",38.9004684878336,-76.9472873210907,19,2024-12-04 10:13:44
"082477f4-1f3f-11e7-bf6b-3863bb334450","Lamont & Mt Pleasant NW",38.9319,-77.0388,23,2024-12-04 10:13:44
"082636d5-1f3f-11e7-bf6b-3863bb334450","Jones Branch & Westbranch Dr",38.931911,-77.219261,13,2024-12-04 10:13:44
"347b72fa-4ae2-4017-a9bf-344a122cddeb","Kenmore Ave & Seminary Rd",38.828887,-77.110588,11,2024-12-04 10:13:44
"29f174dd-e7bc-4329-a570-0220f0d1be84","Lake Newport Rd and Autumn Ridge Cir",38.9785025515145,-77.3534542322159,12,2024-12-04 10:13:44
"1999643103701119546","40th Ave & Bladensburg Rd",38.935388,-76.949287,15,2024-12-04 10:13:44
"0825f3d4-1f3f-11e7-bf6b-3863bb334450","34th & Water St NW",38.9037315,-77.0675285,19,2024-12-04 10:13:44
"0824e68d-1f3f-11e7-bf6b-3863bb334450","Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",38.88412,-77.04657,31,2024-12-04 10:13:44
"9c6fb0a8-d371-433f-b52e-ca47881156b3","4th & O St SW",38.872964,-77.017585,15,2024-12-04 10:13:44
"0826005e-1f3f-11e7-bf6b-3863bb334450","2nd St & Seaton Pl NE",38.9147511088312,-77.0035600662231,19,2024-12-04 10:13:44
"ae00650a-be2d-4912-8f0d-8338b3754eed","New Hampshire Ave & East-West Hwy",38.974205,-76.995227,15,2024-12-04 10:13:44
"08254037-1f3f-11e7-bf6b-3863bb334450","22nd & I St NW / Foggy Bottom",38.90088,-77.048911,15,2024-12-04 10:13:44
"f0d7675e-2ce0-41e7-94f5-28ca712fa456","Columbia Pike & S Greenbrier St",38.854019,-77.118106,15,2024-12-04 10:13:44
"082527e7-1f3f-11e7-bf6b-3863bb334450","Jefferson Memorial",38.879819,-77.037413,23,2024-12-04 10:13:44
"bce02846-6f5e-466a-a643-50534a119533","Virginia Ave & 25th St NW",38.8984603835094,-77.0530521869659,19,2024-12-04 10:13:44
"0627dc3c-5c62-4ab1-a6f0-3635c6f80d23","MBT & Bryant St NE",38.9224036411545,-76.9960230588913,19,2024-12-04 10:13:44
"0824844b-1f3f-11e7-bf6b-3863bb334450","Georgia Ave & Fairmont St NW",38.924784585267,-77.0223274827003,15,2024-12-04 10:13:44
"99644655-ef85-4e13-a331-a344d88ded32","23rd St S & Hayes St",38.853002,-77.059496,15,2024-12-04 10:13:44
"77cd13d5-f671-437a-a59c-bcc74c6b211e","24th St & Rhode Island Ave NE",38.9307741530831,-76.9728514552116,15,2024-12-04 10:13:44
"1957750905852681124","Hilltop Rd & Willowmere Dr ",38.876903,-77.241518,11,2024-12-04 10:13:44
"1934708272694780030","18th & Upshur St NE",38.941733,-76.980378,15,2024-12-04 10:13:44
"7346145e-f487-4f07-acb8-ed3e0b8b56bb","19th St & Wyoming Ave NW",38.918777,-77.044415,19,2024-12-04 10:13:44
"0826176a-1f3f-11e7-bf6b-3863bb334450","Wisconsin Ave & Ingomar St NW",38.958267,-77.084636,19,2024-12-04 10:13:44
"732103a1-eedd-4044-afa6-67b2d192ff22","13th & U St NW",38.9169364532365,-77.0296311378479,2,2024-12-04 10:13:44
"0825738d-1f3f-11e7-bf6b-3863bb334450","Bethesda Ave & Arlington Rd",38.981103,-77.097426,19,2024-12-04 10:13:44
"461df1a0-fac6-4a11-ac4c-ff795e6299c9","Georgia Ave & Morton St NW",38.932128,-77.0235,19,2024-12-04 10:13:44
"082484cf-1f3f-11e7-bf6b-3863bb334450","1st & N St SE",38.87502273556,-77.0057541131973,39,2024-12-04 10:13:44
"568a84a6-8911-48aa-8ad4-9a1b46564e9d","Georgia Ave & Kennedy St NW",38.95674,-77.02791,19,2024-12-04 10:13:44
"83fa4699-b2ee-4f14-af3b-167f34a62fb4","Madron Ln & Bermudez Ct",38.904415,-77.221807,12,2024-12-04 10:13:44
"082652d2-1f3f-11e7-bf6b-3863bb334450","Windham Ln & Amherst Ave",39.032029,-77.04735,15,2024-12-04 10:13:44
"0824f3d6-1f3f-11e7-bf6b-3863bb334450","Wilson Blvd & N Edgewood St",38.8893960709235,-77.0918624103069,15,2024-12-04 10:13:44
"5f0f9566-90d4-431e-9b6d-994e26d20ec6","United Medical Center",38.835737,-76.983144,19,2024-12-04 10:13:44
"0825aa94-1f3f-11e7-bf6b-3863bb334450","Montgomery College / W Campus Dr & Mannakee St",39.095661,-77.159048,21,2024-12-04 10:13:44
